Date,Country/Region,day_of_week,Qtde Autorizados,Valor Autorizados,populacao,Confirmed,Deaths,C1,C2,C3,C4,C5,C6,C7,C8,preinflex,peak,postinflex,estagio,Qtde Autorizados_2019_mean,Valor Autorizados_2019_mean
04/15/2020,RJ,2,5172127.0,333692753.22,17264943,333,41,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/16/2020,RJ,3,5024669.0,329525653.25,17264943,201,35,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/17/2020,RJ,4,5406876.0,357661269.03,17264943,405,41,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/18/2020,RJ,5,5365079.0,361710696.01,17264943,194,46,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/19/2020,RJ,6,3052429.0,174281048.82,17264943,222,15,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/20/2020,RJ,0,5234255.0,337556881.12,17264943,134,20,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/21/2020,RJ,1,3566385.0,214157160.84,17264943,407,39,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/22/2020,RJ,2,5597810.0,373385550.11,17264943,246,29,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/23/2020,RJ,3,3804907.0,244257901.27,17264943,620,40,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/24/2020,RJ,4,5560426.0,376394420.95,17264943,110,40,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/25/2020,RJ,5,5343716.0,360781732.2,17264943,546,45,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/26/2020,RJ,6,3039531.0,173668969.62,17264943,283,30,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/27/2020,RJ,0,5068941.0,326519938.1,17264943,833,32,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/28/2020,RJ,1,5200924.0,352173565.92,17264943,560,61,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/29/2020,RJ,2,5375199.0,385154251.28,17264943,365,56,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
04/30/2020,RJ,3,5882642.0,477102782.76,17264943,584,60,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/01/2020,RJ,4,3816018.0,275883363.52,17264943,713,67,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/02/2020,RJ,5,5557424.0,414983711.49,17264943,380,50,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/03/2020,RJ,6,3008860.0,184092096.48,17264943,593,48,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/04/2020,RJ,0,5392865.0,374144527.08,17264943,582,46,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/05/2020,RJ,1,5592899.0,400784669.23,17264943,670,58,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/06/2020,RJ,2,5643737.0,416103988.55,17264943,904,82,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/07/2020,RJ,3,5359540.0,414321800.77,17264943,861,189,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/08/2020,RJ,4,5990994.0,477549724.65,17264943,1585,109,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/09/2020,RJ,5,6132994.0,496968852.96,17264943,1188,150,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/10/2020,RJ,6,3505210.0,213277776.88,17264943,133,61,1,1,1,0,1,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/11/2020,RJ,0,4914925.0,327022125.04,17264943,877,56,1,1,1,1,1,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/12/2020,RJ,1,5085949.0,339546146.16,17264943,547,158,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/13/2020,RJ,2,5098491.0,345472452.24,17264943,242,122,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/14/2020,RJ,3,4866887.0,334707181.79,17264943,739,197,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/15/2020,RJ,4,5030924.0,354323620.57,17264943,520,191,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/16/2020,RJ,5,5364931.0,382045994.41,17264943,1614,176,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/17/2020,RJ,6,3095920.0,188411957.51,17264943,637,101,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/18/2020,RJ,0,4975450.0,331592023.97,17264943,4427,137,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/19/2020,RJ,1,5059758.0,338791234.29,17264943,1140,227,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/20/2020,RJ,2,5200148.0,353006024.11,17264943,2567,158,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/21/2020,RJ,3,5143626.0,354730990.14,17264943,1717,175,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/22/2020,RJ,4,5467156.0,375631534.14,17264943,1500,245,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/23/2020,RJ,5,5351588.0,370811603.81,17264943,944,248,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/24/2020,RJ,6,2830087.0,168344118.83,17264943,3379,88,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/25/2020,RJ,0,5000616.0,330474416.96,17264943,1386,112,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/26/2020,RJ,1,5244796.0,347696274.93,17264943,726,256,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/27/2020,RJ,2,5376941.0,366772161.83,17264943,2374,244,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/28/2020,RJ,3,5400742.0,380633709.73,17264943,2488,251,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/29/2020,RJ,4,5765699.0,443119143.7,17264943,3067,223,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/30/2020,RJ,5,5891521.0,462536171.37,17264943,4467,198,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
05/31/2020,RJ,6,3354292.0,222474723.34,17264943,968,67,1,1,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/01/2020,RJ,0,5678059.0,392848527.36,17264943,1142,118,0,1,1,0,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/02/2020,RJ,1,5837170.0,408984106.41,17264943,2202,224,0,1,1,0,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/03/2020,RJ,2,5964606.0,423949815.44,17264943,2508,324,0,1,1,0,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/04/2020,RJ,3,5737125.0,410866849.02,17264943,1692,317,0,0,1,0,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/05/2020,RJ,4,6248945.0,466052156.64,17264943,2134,146,1,0,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/06/2020,RJ,5,6117633.0,461636520.78,17264943,1467,166,1,0,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/07/2020,RJ,6,3268981.0,210204519.92,17264943,3223,68,1,0,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/08/2020,RJ,0,5616301.0,388195070.79,17264943,1743,74,1,0,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/09/2020,RJ,1,5755780.0,406556167.84,17264943,3480,147,1,0,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/10/2020,RJ,2,6206769.0,443817480.09,17264943,1394,210,1,0,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/11/2020,RJ,3,4424204.0,320786167.43,17264943,1402,225,1,0,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/12/2020,RJ,4,6874923.0,498612257.0,17264943,2009,54,1,0,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/13/2020,RJ,5,5756984.0,412635451.15,17264943,1052,175,1,0,1,1,0,1,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/14/2020,RJ,6,3189240.0,197255200.14,17264943,736,80,1,0,1,1,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/15/2020,RJ,0,5451338.0,379416984.91,17264943,1374,56,1,0,1,1,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/16/2020,RJ,1,5715349.0,392973868.61,17264943,2397,239,1,0,1,1,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/17/2020,RJ,2,5924208.0,410131922.33,17264943,3620,171,1,0,1,1,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/18/2020,RJ,3,5783396.0,409577309.82,17264943,354,274,1,0,1,1,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/19/2020,RJ,4,4575870.0,326320871.25,17264943,6061,183,1,0,1,1,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/20/2020,RJ,5,6905000.0,500905979.69,17264943,2159,229,1,0,1,1,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/21/2020,RJ,6,3444080.0,213096992.13,17264943,596,51,1,0,1,1,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/22/2020,RJ,0,5695556.0,390029493.64,17264943,1439,58,0,0,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/23/2020,RJ,1,5846849.0,400955478.73,17264943,3297,220,0,0,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/24/2020,RJ,2,5865667.0,391364251.41,17264943,2624,142,0,0,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/25/2020,RJ,3,5639665.0,393213227.59,17264943,2404,155,0,1,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/26/2020,RJ,4,6418364.0,455193081.13,17264943,2600,137,0,1,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/27/2020,RJ,5,6130325.0,446682327.79,17264943,306,202,0,1,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/28/2020,RJ,6,3445452.0,217925557.12,17264943,2495,30,0,1,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/29/2020,RJ,0,5745685.0,406608586.35,17264943,585,29,0,1,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
06/30/2020,RJ,1,6357921.0,494670165.6,17264943,728,232,0,1,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/01/2020,RJ,2,6602465.0,482415153.01,17264943,2667,118,0,1,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/02/2020,RJ,3,6537369.0,491304345.89,17264943,1545,134,0,1,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/03/2020,RJ,4,6958867.0,520098156.69,17264943,2133,168,0,1,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/04/2020,RJ,5,6897399.0,541389324.35,17264943,1484,124,0,1,0,0,0,0,1,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/05/2020,RJ,6,3684515.0,249869665.61,17264943,852,43,0,1,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/06/2020,RJ,0,6270790.0,448505738.35,17264943,587,31,0,1,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/07/2020,RJ,1,6618009.0,471381407.86,17264943,2207,183,0,1,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/08/2020,RJ,2,6687485.0,486313322.81,17264943,2243,89,0,1,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/09/2020,RJ,3,6487121.0,479520688.02,17264943,1995,145,0,1,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/10/2020,RJ,4,6882903.0,499954742.72,17264943,1119,165,0,1,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/11/2020,RJ,5,6768515.0,508259844.08,17264943,232,126,0,1,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/12/2020,RJ,6,3624037.0,235234043.62,17264943,9,9,0,1,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/13/2020,RJ,0,6071321.0,413768149.65,17264943,2360,59,0,1,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/14/2020,RJ,1,5914151.0,409849942.33,17264943,778,150,0,1,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/15/2020,RJ,2,6181137.0,437644082.39,17264943,1627,133,0,1,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/16/2020,RJ,3,6276264.0,452704554.22,17264943,124,92,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/17/2020,RJ,4,6771338.0,481159844.28,17264943,657,70,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/18/2020,RJ,5,6693000.0,489698270.97,17264943,0,0,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/19/2020,RJ,6,3608915.0,229463358.19,17264943,3294,195,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/20/2020,RJ,0,6112782.0,411639107.83,17264943,2481,47,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/21/2020,RJ,1,6254861.0,423490091.09,17264943,4116,132,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/22/2020,RJ,2,6428094.0,436928703.08,17264943,3502,150,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/23/2020,RJ,3,6351085.0,438998550.32,17264943,2926,92,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/24/2020,RJ,4,6850346.0,478027685.83,17264943,3330,119,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/25/2020,RJ,5,6671573.0,481247659.64,17264943,1414,154,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/26/2020,RJ,6,3680672.0,233812017.22,17264943,32,27,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/27/2020,RJ,0,6103458.0,417088196.63,17264943,1509,41,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/28/2020,RJ,1,6363844.0,434915058.96,17264943,1805,157,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/29/2020,RJ,2,6403552.0,446844035.97,17264943,2008,165,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/30/2020,RJ,3,5882246.0,444010659.09,17264943,1995,150,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
07/31/2020,RJ,4,7187510.0,575862734.11,17264943,1853,129,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
08/01/2020,RJ,5,7162565.0,563122163.74,17264943,1718,79,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
08/02/2020,RJ,6,3872724.0,267120586.62,17264943,12,16,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
08/03/2020,RJ,0,6703257.0,473578296.88,17264943,839,32,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
08/04/2020,RJ,1,6869369.0,487996979.62,17264943,847,111,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
08/05/2020,RJ,2,6987229.0,507364036.72,17264943,3768,140,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
08/06/2020,RJ,3,6962450.0,527005045.11,17264943,1385,86,0,0,0,0,0,0,0,1,63.0,110.0,157.0,4.0,7509616.147945206,450805491.71227384
03/13/2020,RN,4,972705.0,72890755.63,3506853,1,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/14/2020,RN,5,1012198.0,77346205.02,3506853,0,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/15/2020,RN,6,598198.0,39351587.89,3506853,0,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/16/2020,RN,0,964628.0,67400784.81,3506853,0,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/17/2020,RN,1,950931.0,70095279.0,3506853,0,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/18/2020,RN,2,920715.0,69695856.16,3506853,0,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/19/2020,RN,3,900570.0,68172425.21,3506853,0,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/20/2020,RN,4,933402.0,75997579.23,3506853,0,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/21/2020,RN,5,865464.0,70795453.5,3506853,5,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/22/2020,RN,6,383638.0,25941742.47,3506853,3,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/23/2020,RN,0,680140.0,50539469.61,3506853,4,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/24/2020,RN,1,609465.0,44365500.74,3506853,0,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/25/2020,RN,2,621024.0,45528530.62,3506853,1,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/26/2020,RN,3,654220.0,48576940.14,3506853,5,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/27/2020,RN,4,695933.0,54160931.23,3506853,9,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/28/2020,RN,5,724051.0,53652686.18,3506853,17,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/29/2020,RN,6,377578.0,23815788.42,3506853,23,1,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/30/2020,RN,0,681338.0,53216019.74,3506853,9,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
03/31/2020,RN,1,706342.0,62167637.89,3506853,5,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/01/2020,RN,2,694117.0,56878826.76,3506853,10,1,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/02/2020,RN,3,712825.0,58163236.88,3506853,13,0,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/03/2020,RN,4,737078.0,63560724.53,3506853,71,2,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/04/2020,RN,5,758565.0,61949952.03,3506853,36,1,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/05/2020,RN,6,372430.0,25284553.73,3506853,30,2,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/06/2020,RN,0,707619.0,57113330.45,3506853,4,0,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/07/2020,RN,1,727964.0,60448568.35,3506853,8,1,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/08/2020,RN,2,766364.0,63518342.92,3506853,7,3,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/09/2020,RN,3,850712.0,68037061.14,3506853,0,0,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/10/2020,RN,4,411965.0,26697171.01,3506853,2,0,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/11/2020,RN,5,805432.0,58955369.81,3506853,26,2,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/12/2020,RN,6,368300.0,20913651.14,3506853,13,2,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/13/2020,RN,0,695747.0,52710708.3,3506853,37,2,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/14/2020,RN,1,668894.0,51629484.81,3506853,37,1,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/15/2020,RN,2,638259.0,51673263.81,3506853,23,1,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/16/2020,RN,3,694850.0,56381928.72,3506853,1,1,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/17/2020,RN,4,755942.0,61765090.58,3506853,63,3,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/18/2020,RN,5,785557.0,60655403.13,3506853,53,1,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/19/2020,RN,6,349145.0,20944077.67,3506853,15,1,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/20/2020,RN,0,747848.0,59994277.43,3506853,64,2,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/21/2020,RN,1,391706.0,26286287.34,3506853,13,1,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/22/2020,RN,2,754284.0,59984668.1,3506853,38,1,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/23/2020,RN,3,722296.0,58683338.95,3506853,62,5,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/24/2020,RN,4,760013.0,64757166.8,3506853,46,4,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/25/2020,RN,5,792799.0,62838537.4,3506853,27,2,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/26/2020,RN,6,376973.0,24130891.76,3506853,44,4,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/27/2020,RN,0,721387.0,59100164.98,3506853,7,1,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/28/2020,RN,1,723904.0,63311937.08,3506853,25,3,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/29/2020,RN,2,768385.0,68559826.27,3506853,229,5,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
04/30/2020,RN,3,918129.0,93878320.37,3506853,91,3,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
05/01/2020,RN,4,266813.0,16759578.93,3506853,120,0,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
05/02/2020,RN,5,886683.0,84963724.08,3506853,69,3,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
05/03/2020,RN,6,398649.0,28896692.47,3506853,26,2,0,0,0,0,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
05/04/2020,RN,0,717019.0,63896012.71,3506853,29,1,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
05/05/2020,RN,1,763026.0,69261031.43,3506853,115,6,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
05/06/2020,RN,2,792254.0,71915683.54,3506853,38,4,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
05/07/2020,RN,3,796305.0,74123599.88,3506853,165,4,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
05/08/2020,RN,4,847650.0,80857533.11,3506853,82,5,1,0,1,1,0,0,0,0,83.0,110.0,137.0,5.0,888821.7890410959,66435258.22945207
