Data,UF,day_of_week,Qtde Autorizados,Valor Autorizados,populacao,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Qtde Autorizados_2019_mean,Valor Autorizados_2019_mean
2020-05-02,AC,5,141684,11544280.53,881935,553,67,21,2,157935.93424657534,11302107.061972603
2020-05-03,AC,6,79599,5085459.38,881935,657,104,24,3,157935.93424657534,11302107.061972603
2020-05-04,AC,0,151847,12213124.14,881935,733,76,28,4,157935.93424657534,11302107.061972603
2020-05-05,AC,1,157526,12300080.6,881935,817,84,29,1,157935.93424657534,11302107.061972603
2020-05-06,AC,2,129238,10585876.53,881935,943,126,33,4,157935.93424657534,11302107.061972603
2020-05-07,AC,3,136211,11554137.06,881935,1014,71,36,3,157935.93424657534,11302107.061972603
2020-05-08,AC,4,151900,12721890.64,881935,1177,163,38,2,157935.93424657534,11302107.061972603
2020-05-09,AC,5,151520,12194075.08,881935,1335,158,39,1,157935.93424657534,11302107.061972603
2020-05-10,AC,6,87896,5579282.59,881935,1447,112,41,2,157935.93424657534,11302107.061972603
2020-05-11,AC,0,134133,10302524.11,881935,1460,13,45,4,157935.93424657534,11302107.061972603
2020-05-12,AC,1,126128,9435832.82,881935,1590,130,51,6,157935.93424657534,11302107.061972603
2020-05-13,AC,2,121391,8908658.84,881935,1694,104,52,1,157935.93424657534,11302107.061972603
2020-05-14,AC,3,106359,8036473.45,881935,1740,46,55,3,157935.93424657534,11302107.061972603
2020-05-15,AC,4,124259,8917873.63,881935,1785,45,57,2,157935.93424657534,11302107.061972603
2020-05-16,AC,5,125595,8670051.06,881935,1867,82,59,2,157935.93424657534,11302107.061972603
2020-05-17,AC,6,75037,4514251.18,881935,1997,130,60,1,157935.93424657534,11302107.061972603
2020-05-18,AC,0,121596,8421452.92,881935,2234,237,67,7,157935.93424657534,11302107.061972603
2020-05-19,AC,1,117512,8741459.4,881935,2482,248,72,5,157935.93424657534,11302107.061972603
2020-05-20,AC,2,130214,9222245.34,881935,2817,335,76,4,157935.93424657534,11302107.061972603
2020-05-21,AC,3,121414,9525630.54,881935,3103,286,78,2,157935.93424657534,11302107.061972603
2020-05-22,AC,4,137452,10263696.53,881935,3343,240,80,2,157935.93424657534,11302107.061972603
2020-05-23,AC,5,130747,9197786.45,881935,3867,524,87,7,157935.93424657534,11302107.061972603
2020-05-24,AC,6,75449,4464283.09,881935,4160,293,92,5,157935.93424657534,11302107.061972603
2020-05-25,AC,0,129093,9612561.35,881935,4501,341,97,5,157935.93424657534,11302107.061972603
2020-05-26,AC,1,133242,10046458.84,881935,4781,280,105,8,157935.93424657534,11302107.061972603
2020-05-27,AC,2,128725,10136586.49,881935,5251,470,113,8,157935.93424657534,11302107.061972603
2020-05-28,AC,3,129992,10776236.7,881935,5600,349,122,9,157935.93424657534,11302107.061972603
2020-05-29,AC,4,149932,13162526.28,881935,5841,241,135,13,157935.93424657534,11302107.061972603
2020-05-30,AC,5,147616,12337031.09,881935,6072,231,142,7,157935.93424657534,11302107.061972603
2020-05-31,AC,6,84690,5949753.17,881935,6219,147,148,6,157935.93424657534,11302107.061972603
2020-06-01,AC,0,156193,13373569.78,881935,6326,107,161,13,157935.93424657534,11302107.061972603
2020-06-02,AC,1,141529,12228752.39,881935,6465,139,165,4,157935.93424657534,11302107.061972603
2020-06-03,AC,2,138820,10769874.13,881935,6679,214,171,6,157935.93424657534,11302107.061972603
2020-06-04,AC,3,138889,11182338.86,881935,7021,342,181,10,157935.93424657534,11302107.061972603
2020-06-05,AC,4,151441,12287875.67,881935,7284,263,190,9,157935.93424657534,11302107.061972603
2020-06-06,AC,5,148132,11625521.85,881935,7525,241,201,11,157935.93424657534,11302107.061972603
2020-06-07,AC,6,83278,5532362.56,881935,7983,458,207,6,157935.93424657534,11302107.061972603
2020-06-08,AC,0,154624,12490374.83,881935,8128,145,211,4,157935.93424657534,11302107.061972603
2020-06-09,AC,1,146778,11554480.71,881935,8457,329,223,12,157935.93424657534,11302107.061972603
2020-06-10,AC,2,143881,11483544.93,881935,8746,289,237,14,157935.93424657534,11302107.061972603
2020-06-11,AC,3,124463,9360929.86,881935,9091,345,245,8,157935.93424657534,11302107.061972603
2020-06-12,AC,4,160353,12370447.35,881935,9295,204,254,9,157935.93424657534,11302107.061972603
2020-06-13,AC,5,136643,9944610.08,881935,9534,239,256,2,157935.93424657534,11302107.061972603
2020-06-14,AC,6,77966,4737347.44,881935,9642,108,259,3,157935.93424657534,11302107.061972603
2020-06-15,AC,0,128255,10308499.3,881935,9771,129,265,6,157935.93424657534,11302107.061972603
2020-06-16,AC,1,138125,10813526.8,881935,10003,232,271,6,157935.93424657534,11302107.061972603
2020-06-17,AC,2,136343,10299800.01,881935,10339,336,281,10,157935.93424657534,11302107.061972603
2020-06-18,AC,3,134697,10568720.34,881935,10664,325,287,6,157935.93424657534,11302107.061972603
2020-06-19,AC,4,101080,8112059.7,881935,10987,323,292,5,157935.93424657534,11302107.061972603
2020-06-20,AC,5,159974,11941897.14,881935,11263,276,297,5,157935.93424657534,11302107.061972603
2020-06-21,AC,6,81889,5098978.04,881935,11381,118,300,3,157935.93424657534,11302107.061972603
2020-06-22,AC,0,147262,11078140.17,881935,11539,158,305,5,157935.93424657534,11302107.061972603
2020-06-23,AC,1,136437,10490548.46,881935,11810,271,321,16,157935.93424657534,11302107.061972603
2020-02-25,BA,1,1679770,102219905.95,14873064,0,0,0,0,3040182.5342465756,227843397.2268768
2020-02-26,BA,2,3146292,231276831.73,14873064,0,0,0,0,3040182.5342465756,227843397.2268768
2020-02-27,BA,3,3485383,265189801.4,14873064,0,0,0,0,3040182.5342465756,227843397.2268768
2020-02-28,BA,4,3779954,305082010.58,14873064,0,0,0,0,3040182.5342465756,227843397.2268768
2020-02-29,BA,5,3765159,313953328.79,14873064,0,0,0,0,3040182.5342465756,227843397.2268768
2020-03-01,BA,6,1918387,138086162.95,14873064,0,0,0,0,3040182.5342465756,227843397.2268768
2020-03-02,BA,0,3634697,266181818.26,14873064,0,0,0,0,3040182.5342465756,227843397.2268768
2020-03-03,BA,1,3421639,254301873.66,14873064,0,0,0,0,3040182.5342465756,227843397.2268768
2020-03-04,BA,2,3410316,254693600.19,14873064,0,0,0,0,3040182.5342465756,227843397.2268768
2020-03-05,BA,3,3385302,254687137.78,14873064,0,0,0,0,3040182.5342465756,227843397.2268768
2020-03-06,BA,4,3614630,279848079.24,14873064,1,1,0,0,3040182.5342465756,227843397.2268768
2020-03-07,BA,5,3714239,286234769.86,14873064,2,1,0,0,3040182.5342465756,227843397.2268768
2020-03-08,BA,6,1860246,131681904.69,14873064,2,0,0,0,3040182.5342465756,227843397.2268768
2020-03-09,BA,0,3419429,246648952.7,14873064,2,0,0,0,3040182.5342465756,227843397.2268768
2020-03-10,BA,1,3143974,232983360.55,14873064,2,0,0,0,3040182.5342465756,227843397.2268768
2020-03-11,BA,2,3301277,243471963.74,14873064,2,0,0,0,3040182.5342465756,227843397.2268768
2020-03-12,BA,3,3242479,242407319.01,14873064,2,0,0,0,3040182.5342465756,227843397.2268768
2020-03-13,BA,4,3553310,265360333.36,14873064,2,0,0,0,3040182.5342465756,227843397.2268768
2020-03-14,BA,5,3441850,256900404.28,14873064,2,0,0,0,3040182.5342465756,227843397.2268768
2020-03-15,BA,6,1847731,128765350.34,14873064,2,0,0,0,3040182.5342465756,227843397.2268768
2020-03-16,BA,0,3364978,250864407.05,14873064,2,0,0,0,3040182.5342465756,227843397.2268768
2020-03-17,BA,1,3319566,259441469.57,14873064,3,1,0,0,3040182.5342465756,227843397.2268768
2020-03-18,BA,2,3239193,262552055.02,14873064,3,0,0,0,3040182.5342465756,227843397.2268768
2020-03-19,BA,3,3169520,266053749.29,14873064,30,27,0,0,3040182.5342465756,227843397.2268768
2020-03-20,BA,4,3215135,271211483.97,14873064,33,3,0,0,3040182.5342465756,227843397.2268768
2020-03-21,BA,5,2728843,214785190.65,14873064,41,8,0,0,3040182.5342465756,227843397.2268768
2020-03-22,BA,6,1141141,83075218.23,14873064,49,8,0,0,3040182.5342465756,227843397.2268768
2020-03-23,BA,0,2225049,166031934.81,14873064,63,14,0,0,3040182.5342465756,227843397.2268768
2020-03-24,BA,1,1951985,143463113.37,14873064,76,13,0,0,3040182.5342465756,227843397.2268768
2020-03-25,BA,2,1930936,141290511.15,14873064,84,8,0,0,3040182.5342465756,227843397.2268768
2020-03-26,BA,3,1958994,140755833.74,14873064,104,20,0,0,3040182.5342465756,227843397.2268768
2020-03-27,BA,4,2172210,163004746.92,14873064,115,11,0,0,3040182.5342465756,227843397.2268768
2020-03-28,BA,5,2202088,153246958.57,14873064,127,12,0,0,3040182.5342465756,227843397.2268768
2020-03-29,BA,6,1068115,69906550.9,14873064,154,27,1,1,3040182.5342465756,227843397.2268768
2020-03-30,BA,0,2234867,173109511.19,14873064,176,22,1,0,3040182.5342465756,227843397.2268768
2020-03-31,BA,1,2493034,214947823.72,14873064,213,37,2,1,3040182.5342465756,227843397.2268768
2020-04-01,BA,2,2371375,186485218.33,14873064,246,33,2,0,3040182.5342465756,227843397.2268768
2020-04-02,BA,3,2313871,184448938.07,14873064,267,21,3,1,3040182.5342465756,227843397.2268768
2020-04-03,BA,4,2523338,205494074.25,14873064,282,15,5,2,3040182.5342465756,227843397.2268768
2020-04-04,BA,5,2546643,193828048.73,14873064,332,50,7,2,3040182.5342465756,227843397.2268768
2020-04-05,BA,6,1195129,84503987.44,14873064,401,69,9,2,3040182.5342465756,227843397.2268768
2020-04-06,BA,0,2250912,180256854.34,14873064,431,30,10,1,3040182.5342465756,227843397.2268768
2020-04-07,BA,1,2486815,204794149.14,14873064,456,25,12,2,3040182.5342465756,227843397.2268768
2020-04-08,BA,2,2601751,214803121.75,14873064,497,41,15,3,3040182.5342465756,227843397.2268768
2020-04-09,BA,3,2903662,225688860.81,14873064,559,62,19,4,3040182.5342465756,227843397.2268768
2020-04-10,BA,4,1113983,69210720.91,14873064,604,45,19,0,3040182.5342465756,227843397.2268768
2020-04-11,BA,5,2481204,171118255.55,14873064,635,31,21,2,3040182.5342465756,227843397.2268768
2020-04-12,BA,6,1189606,73645922.26,14873064,673,38,21,0,3040182.5342465756,227843397.2268768
2020-04-13,BA,0,2187441,164097146.89,14873064,723,50,22,1,3040182.5342465756,227843397.2268768
2020-04-14,BA,1,2289818,176580841.67,14873064,759,36,22,0,3040182.5342465756,227843397.2268768
2020-04-15,BA,2,2299232,180332618.49,14873064,807,48,27,5,3040182.5342465756,227843397.2268768
2020-04-16,BA,3,2363136,187985351.74,14873064,951,144,30,3,3040182.5342465756,227843397.2268768
2020-04-17,BA,4,2501868,199147752.66,14873064,1059,108,36,6,3040182.5342465756,227843397.2268768
2020-04-18,BA,5,2477349,181157134.57,14873064,1193,134,37,1,3040182.5342465756,227843397.2268768
2020-04-19,BA,6,1134902,76355878.51,14873064,1230,37,45,8,3040182.5342465756,227843397.2268768
2020-04-20,BA,0,2444290,189459347.2,14873064,1341,111,46,1,3040182.5342465756,227843397.2268768
2020-04-21,BA,1,1361543,97960658.13,14873064,1489,148,47,1,3040182.5342465756,227843397.2268768
2020-04-22,BA,2,2544824,202032026.67,14873064,1644,155,50,3,3040182.5342465756,227843397.2268768
2020-04-23,BA,3,2268659,183276726.02,14873064,1789,145,59,9,3040182.5342465756,227843397.2268768
2020-04-24,BA,4,2575845,213120927.53,14873064,1962,173,64,5,3040182.5342465756,227843397.2268768
2020-04-25,BA,5,2572207,195475278.61,14873064,2081,119,70,6,3040182.5342465756,227843397.2268768
2020-04-26,BA,6,1128662,77857998.28,14873064,2209,128,73,3,3040182.5342465756,227843397.2268768
2020-04-27,BA,0,2428891,197052081.95,14873064,2354,145,76,3,3040182.5342465756,227843397.2268768
2020-04-28,BA,1,2496992,214331557.96,14873064,2540,186,86,10,3040182.5342465756,227843397.2268768
2020-04-29,BA,2,2570508,228392578.86,14873064,2646,106,96,10,3040182.5342465756,227843397.2268768
2020-04-30,BA,3,3051299,297984034.81,14873064,2851,205,104,8,3040182.5342465756,227843397.2268768
2020-05-01,BA,4,1408898,110396499.24,14873064,3085,234,117,13,3040182.5342465756,227843397.2268768
2020-05-02,BA,5,2870876,237138012.12,14873064,3267,182,123,6,3040182.5342465756,227843397.2268768
2020-05-03,BA,6,1238197,90151863.86,14873064,3495,228,123,0,3040182.5342465756,227843397.2268768
2020-05-04,BA,0,2639325,221528405.13,14873064,3734,239,141,18,3040182.5342465756,227843397.2268768
2020-05-05,BA,1,2650975,231440896.83,14873064,4040,306,146,5,3040182.5342465756,227843397.2268768
2020-05-06,BA,2,2650346,235146532.83,14873064,4301,261,160,14,3040182.5342465756,227843397.2268768
2020-05-07,BA,3,2712102,244799452.52,14873064,4528,227,165,5,3040182.5342465756,227843397.2268768
2020-05-08,BA,4,2902819,267030905.87,14873064,4818,290,183,18,3040182.5342465756,227843397.2268768
2020-05-09,BA,5,2845361,242358193.39,14873064,5174,356,196,13,3040182.5342465756,227843397.2268768
2020-05-10,BA,6,1215719,86799137.39,14873064,5558,384,202,6,3040182.5342465756,227843397.2268768
2020-05-11,BA,0,2400733,199858516.06,14873064,5808,250,211,9,3040182.5342465756,227843397.2268768
2020-05-12,BA,1,2401352,201592328.77,14873064,6204,396,225,14,3040182.5342465756,227843397.2268768
2020-05-13,BA,2,2345757,194676539.75,14873064,6547,343,236,11,3040182.5342465756,227843397.2268768
2020-05-14,BA,3,2405038,199916436.84,14873064,6955,408,262,26,3040182.5342465756,227843397.2268768
2020-05-15,BA,4,2599634,215233419.29,14873064,8128,1173,281,19,3040182.5342465756,227843397.2268768
2020-05-16,BA,5,2559504,195441187.58,14873064,8314,186,286,5,3040182.5342465756,227843397.2268768
2020-05-17,BA,6,1121624,77321558.68,14873064,8443,129,295,9,3040182.5342465756,227843397.2268768
2020-05-18,BA,0,2403251,193461622.57,14873064,8581,138,312,17,3040182.5342465756,227843397.2268768
2020-05-19,BA,1,2182315,181826825.19,14873064,11013,2432,326,14,3040182.5342465756,227843397.2268768
2020-05-20,BA,2,2403588,198573154.34,14873064,11197,184,362,36,3040182.5342465756,227843397.2268768
2020-05-21,BA,3,2148152,182742803.42,14873064,11941,744,376,14,3040182.5342465756,227843397.2268768
2020-05-22,BA,4,2571570,213620260.12,14873064,12557,616,399,23,3040182.5342465756,227843397.2268768
2020-05-23,BA,5,2569268,198920031.91,14873064,13000,443,413,14,3040182.5342465756,227843397.2268768
2020-05-24,BA,6,1163678,83189571.23,14873064,13899,899,460,47,3040182.5342465756,227843397.2268768
2020-05-25,BA,0,1925916,154958561.9,14873064,14204,305,477,17,3040182.5342465756,227843397.2268768
2020-05-26,BA,1,1841371,148360274.78,14873064,14566,362,495,18,3040182.5342465756,227843397.2268768
2020-05-27,BA,2,2373811,206826477.86,14873064,15070,504,531,36,3040182.5342465756,227843397.2268768
2020-05-28,BA,3,2499824,223848071.42,14873064,15963,893,570,39,3040182.5342465756,227843397.2268768
2020-05-29,BA,4,2673701,250811404.18,14873064,16917,954,609,39,3040182.5342465756,227843397.2268768
2020-05-30,BA,5,2787972,257097137.17,14873064,17626,709,638,29,3040182.5342465756,227843397.2268768
2020-05-31,BA,6,1258373,103276524.36,14873064,18392,766,667,29,3040182.5342465756,227843397.2268768
2020-06-01,BA,0,2652579,232228020.29,14873064,18898,506,701,34,3040182.5342465756,227843397.2268768
2020-06-02,BA,1,2633887,235237389.49,14873064,21430,2532,736,35,3040182.5342465756,227843397.2268768
2020-06-03,BA,2,2587546,230330167.72,14873064,22451,1021,762,26,3040182.5342465756,227843397.2268768
2020-06-04,BA,3,2484912,225791193.16,14873064,23463,1012,790,28,3040182.5342465756,227843397.2268768
2020-06-05,BA,4,2771323,252088162.6,14873064,26419,2956,819,29,3040182.5342465756,227843397.2268768
2020-06-06,BA,5,2724251,234149406.03,14873064,27396,977,846,27,3040182.5342465756,227843397.2268768
2020-06-07,BA,6,1240368,96544706.23,14873064,28250,854,879,33,3040182.5342465756,227843397.2268768
2020-06-08,BA,0,2772896,237354713.54,14873064,28715,465,910,31,3040182.5342465756,227843397.2268768
2020-06-09,BA,1,2635723,229511111.82,14873064,30481,1766,937,27,3040182.5342465756,227843397.2268768
2020-06-10,BA,2,2807982,247262459.77,14873064,32685,2204,975,38,3040182.5342465756,227843397.2268768
2020-06-11,BA,3,1822211,154619380.87,14873064,33891,1206,1013,38,3040182.5342465756,227843397.2268768
2020-06-12,BA,4,3103487,265836268.37,14873064,34665,774,1039,26,3040182.5342465756,227843397.2268768
2020-06-13,BA,5,2545698,201560623.81,14873064,35788,1123,1069,30,3040182.5342465756,227843397.2268768
2020-06-14,BA,6,1198487,87371513.18,14873064,36401,613,1105,36,3040182.5342465756,227843397.2268768
2020-06-15,BA,0,2528219,215681510.32,14873064,37620,1219,1145,40,3040182.5342465756,227843397.2268768
2020-06-16,BA,1,2474343,219056993.13,14873064,39206,1586,1181,36,3040182.5342465756,227843397.2268768
2020-06-17,BA,2,2486979,220089229.26,14873064,40926,1720,1222,41,3040182.5342465756,227843397.2268768
2020-06-18,BA,3,2559112,226504348.79,14873064,41577,651,1263,41,3040182.5342465756,227843397.2268768
2020-06-19,BA,4,1938914,165806957.23,14873064,43922,2345,1305,42,3040182.5342465756,227843397.2268768
2020-06-20,BA,5,3178813,274406853.77,14873064,45304,1382,1350,45,3040182.5342465756,227843397.2268768
2020-06-21,BA,6,1272280,97707325.9,14873064,46279,975,1391,41,3040182.5342465756,227843397.2268768
2020-06-22,BA,0,2737412,238881598.11,14873064,47086,807,1441,50,3040182.5342465756,227843397.2268768
2020-06-23,BA,1,2883293,234163810.7,14873064,49084,1998,1491,50,3040182.5342465756,227843397.2268768
2020-02-25,PB,1,533640,30491085.01,4018127,0,0,0,0,895336.4,70055238.98298632
2020-02-26,PB,2,914056,66458547.98,4018127,0,0,0,0,895336.4,70055238.98298632
2020-02-27,PB,3,982558,81582148.85,4018127,0,0,0,0,895336.4,70055238.98298632
2020-02-28,PB,4,1052412,92827999.22,4018127,0,0,0,0,895336.4,70055238.98298632
2020-02-29,PB,5,1175800,104934674.76,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-01,PB,6,641269,43676748.82,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-02,PB,0,1049252,83334800.17,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-03,PB,1,969544,76721525.84,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-04,PB,2,952054,74863718.53,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-05,PB,3,995749,79486089.13,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-06,PB,4,1094290,89176926.53,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-07,PB,5,1171976,94345476.54,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-08,PB,6,623485,42868832.37,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-09,PB,0,977876,74582160.08,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-10,PB,1,911337,70009773.29,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-11,PB,2,957022,72720135.33,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-12,PB,3,893721,68753005.27,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-13,PB,4,1005395,76957399.32,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-14,PB,5,1014987,78803996.41,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-15,PB,6,620880,40156458.38,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-16,PB,0,967355,71230794.14,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-17,PB,1,953568,74788662.69,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-18,PB,2,929178,74031083.69,4018127,0,0,0,0,895336.4,70055238.98298632
2020-03-19,PB,3,917976,74056940.38,4018127,1,1,0,0,895336.4,70055238.98298632
2020-03-20,PB,4,953669,82580564.95,4018127,1,0,0,0,895336.4,70055238.98298632
2020-03-21,PB,5,906233,75996052.61,4018127,1,0,0,0,895336.4,70055238.98298632
2020-03-22,PB,6,402218,26411880.66,4018127,1,0,0,0,895336.4,70055238.98298632
2020-03-23,PB,0,654842,48176334.54,4018127,2,1,0,0,895336.4,70055238.98298632
2020-03-24,PB,1,606831,42618653.9,4018127,3,1,0,0,895336.4,70055238.98298632
2020-03-25,PB,2,604334,43665817.08,4018127,3,0,0,0,895336.4,70055238.98298632
2020-03-26,PB,3,617959,47326662.53,4018127,5,2,0,0,895336.4,70055238.98298632
2020-03-27,PB,4,688150,52902608.42,4018127,9,4,0,0,895336.4,70055238.98298632
2020-03-28,PB,5,727942,52628342.78,4018127,14,5,0,0,895336.4,70055238.98298632
2020-03-29,PB,6,370719,22345699.59,4018127,14,0,0,0,895336.4,70055238.98298632
2020-03-30,PB,0,675774,54004484.57,4018127,15,1,0,0,895336.4,70055238.98298632
2020-03-31,PB,1,753521,67013941.68,4018127,17,2,0,0,895336.4,70055238.98298632
2020-04-01,PB,2,703776,56515287.33,4018127,20,3,1,1,895336.4,70055238.98298632
2020-04-02,PB,3,716446,57388566.57,4018127,21,1,1,0,895336.4,70055238.98298632
2020-04-03,PB,4,761466,63341154.94,4018127,29,8,1,0,895336.4,70055238.98298632
2020-04-04,PB,5,800570,61097606.65,4018127,32,3,2,1,895336.4,70055238.98298632
2020-04-05,PB,6,397464,25530240.89,4018127,34,2,4,2,895336.4,70055238.98298632
2020-04-06,PB,0,715599,56422787.6,4018127,35,1,4,0,895336.4,70055238.98298632
2020-04-07,PB,1,733098,60339358.44,4018127,36,1,4,0,895336.4,70055238.98298632
2020-04-08,PB,2,764789,62140013.78,4018127,41,5,4,0,895336.4,70055238.98298632
2020-04-09,PB,3,818858,63219282.98,4018127,55,14,7,3,895336.4,70055238.98298632
2020-04-10,PB,4,379713,23645905.56,4018127,79,24,11,4,895336.4,70055238.98298632
2020-04-11,PB,5,860040,59713607.65,4018127,85,6,11,0,895336.4,70055238.98298632
2020-04-12,PB,6,430228,24532574.32,4018127,101,16,13,2,895336.4,70055238.98298632
2020-04-13,PB,0,696787,50963511.49,4018127,111,10,13,0,895336.4,70055238.98298632
2020-04-14,PB,1,662604,50706361.63,4018127,136,25,16,3,895336.4,70055238.98298632
2020-04-15,PB,2,661047,50420354.42,4018127,151,15,21,5,895336.4,70055238.98298632
2020-04-16,PB,3,655728,52699566.0,4018127,165,14,24,3,895336.4,70055238.98298632
2020-04-17,PB,4,742516,59229495.07,4018127,195,30,26,2,895336.4,70055238.98298632
2020-04-18,PB,5,813569,59811463.19,4018127,205,10,26,0,895336.4,70055238.98298632
2020-04-19,PB,6,404334,25172516.32,4018127,236,31,29,3,895336.4,70055238.98298632
2020-04-20,PB,0,736630,58958762.4,4018127,245,9,32,3,895336.4,70055238.98298632
2020-04-21,PB,1,452712,32975137.97,4018127,263,18,33,1,895336.4,70055238.98298632
2020-04-22,PB,2,724731,58919867.42,4018127,301,38,39,6,895336.4,70055238.98298632
2020-04-23,PB,3,699449,57758372.48,4018127,345,44,40,1,895336.4,70055238.98298632
2020-04-24,PB,4,775199,64341954.14,4018127,386,41,44,4,895336.4,70055238.98298632
2020-04-25,PB,5,814045,63830063.23,4018127,447,61,46,2,895336.4,70055238.98298632
2020-04-26,PB,6,402501,25860141.04,4018127,499,52,49,3,895336.4,70055238.98298632
2020-04-27,PB,0,692302,58973272.05,4018127,543,44,50,1,895336.4,70055238.98298632
2020-04-28,PB,1,738539,66463832.33,4018127,633,90,53,3,895336.4,70055238.98298632
2020-04-29,PB,2,771167,72323667.12,4018127,699,66,58,5,895336.4,70055238.98298632
2020-04-30,PB,3,894230,93994383.98,4018127,814,115,62,4,895336.4,70055238.98298632
2020-05-01,PB,4,521537,40768367.94,4018127,926,112,67,5,895336.4,70055238.98298632
2020-05-02,PB,5,892878,77499947.79,4018127,1034,108,74,7,895336.4,70055238.98298632
2020-05-03,PB,6,410222,28409293.77,4018127,1169,135,76,2,895336.4,70055238.98298632
2020-05-04,PB,0,760683,67024326.04,4018127,1219,50,79,3,895336.4,70055238.98298632
2020-05-05,PB,1,726566,68248871.28,4018127,1361,142,85,6,895336.4,70055238.98298632
2020-05-06,PB,2,754938,67024878.77,4018127,1493,132,92,7,895336.4,70055238.98298632
2020-05-07,PB,3,778721,71620800.61,4018127,1657,164,101,9,895336.4,70055238.98298632
2020-05-08,PB,4,827720,77362465.58,4018127,2031,374,114,13,895336.4,70055238.98298632
2020-05-09,PB,5,901033,77170155.18,4018127,2156,125,124,10,895336.4,70055238.98298632
2020-05-10,PB,6,445853,29104458.93,4018127,2341,185,135,11,895336.4,70055238.98298632
2020-05-11,PB,0,695985,58435967.78,4018127,2525,184,139,4,895336.4,70055238.98298632
2020-05-12,PB,1,661147,56148893.59,4018127,2777,252,154,15,895336.4,70055238.98298632
2020-05-13,PB,2,667170,55797742.78,4018127,3045,268,157,3,895336.4,70055238.98298632
2020-05-14,PB,3,639580,54071953.13,4018127,3361,316,160,3,895336.4,70055238.98298632
2020-05-15,PB,4,639651,55414616.96,4018127,3739,378,170,10,895336.4,70055238.98298632
2020-05-16,PB,5,776137,60769006.88,4018127,4063,324,183,13,895336.4,70055238.98298632
2020-05-17,PB,6,392204,25443767.71,4018127,4347,284,194,11,895336.4,70055238.98298632
2020-05-18,PB,0,701660,56672861.34,4018127,4786,439,207,13,895336.4,70055238.98298632
2020-05-19,PB,1,673225,56061065.32,4018127,5300,514,219,12,895336.4,70055238.98298632
2020-05-20,PB,2,689227,58854775.57,4018127,5838,538,230,11,895336.4,70055238.98298632
2020-05-21,PB,3,693821,59471240.03,4018127,6238,400,245,15,895336.4,70055238.98298632
2020-05-22,PB,4,757039,65142197.74,4018127,6882,644,248,3,895336.4,70055238.98298632
2020-05-23,PB,5,711453,56768271.97,4018127,7508,626,258,10,895336.4,70055238.98298632
2020-05-24,PB,6,375252,25416268.54,4018127,7823,315,272,14,895336.4,70055238.98298632
2020-05-25,PB,0,727195,62344801.53,4018127,8016,193,279,7,895336.4,70055238.98298632
2020-05-26,PB,1,711048,63857593.56,4018127,8919,903,286,7,895336.4,70055238.98298632
2020-05-27,PB,2,734060,67381398.38,4018127,10209,1290,298,12,895336.4,70055238.98298632
2020-05-28,PB,3,758865,71702387.33,4018127,11132,923,318,20,895336.4,70055238.98298632
2020-05-29,PB,4,807481,84277169.08,4018127,12011,879,327,9,895336.4,70055238.98298632
2020-05-30,PB,5,855765,82916462.88,4018127,12862,851,347,20,895336.4,70055238.98298632
2020-05-31,PB,6,426445,34645288.0,4018127,13162,300,360,13,895336.4,70055238.98298632
2020-06-01,PB,0,701897,62115797.79,4018127,13695,533,370,10,895336.4,70055238.98298632
2020-06-02,PB,1,684344,61876922.19,4018127,14859,1164,379,9,895336.4,70055238.98298632
2020-06-03,PB,2,690065,62397479.49,4018127,16018,1159,414,35,895336.4,70055238.98298632
2020-06-04,PB,3,759901,70636409.79,4018127,17579,1561,438,24,895336.4,70055238.98298632
2020-06-05,PB,4,822193,77442457.75,4018127,18579,1000,451,13,895336.4,70055238.98298632
2020-06-06,PB,5,842886,72837007.76,4018127,19787,1208,467,16,895336.4,70055238.98298632
2020-06-07,PB,6,412189,29497531.92,4018127,20310,523,484,17,895336.4,70055238.98298632
2020-06-08,PB,0,764808,66960158.49,4018127,20951,641,507,23,895336.4,70055238.98298632
2020-06-09,PB,1,719730,64164769.6,4018127,22452,1501,534,27,895336.4,70055238.98298632
2020-06-10,PB,2,736296,66060883.57,4018127,24032,1580,559,25,895336.4,70055238.98298632
2020-06-11,PB,3,631585,52772995.91,4018127,25370,1338,570,11,895336.4,70055238.98298632
2020-06-12,PB,4,875117,73958450.49,4018127,26556,1186,610,40,895336.4,70055238.98298632
