C1,C2,C3,C4,C5,C6,C7,C8,Confirmed,Country/Region,Date,Deaths,estagio,peak,postinflex,preinflex
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,03/09/2020,0.0,5.0,74.0,94.0,55.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,03/10/2020,0.0,5.0,74.0,94.0,55.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Lithuania,03/11/2020,0.0,5.0,74.0,94.0,55.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Lithuania,03/12/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,Lithuania,03/13/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,Lithuania,03/14/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,Lithuania,03/15/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Lithuania,03/16/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Lithuania,03/17/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Lithuania,03/18/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Lithuania,03/19/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,Lithuania,03/20/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,Lithuania,03/21/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,Lithuania,03/22/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,Lithuania,03/23/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,Lithuania,03/24/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65.0,Lithuania,03/25/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,Lithuania,03/26/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,Lithuania,03/27/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,Lithuania,03/28/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0,Lithuania,03/29/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,Lithuania,03/30/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,Lithuania,03/31/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,Lithuania,04/01/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,Lithuania,04/02/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,Lithuania,04/03/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.0,Lithuania,04/04/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,Lithuania,04/05/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,Lithuania,04/06/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,Lithuania,04/07/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,Lithuania,04/08/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,Lithuania,04/09/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,Lithuania,04/10/2020,6.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,Lithuania,04/11/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,Lithuania,04/12/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Lithuania,04/13/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Lithuania,04/14/2020,5.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,Lithuania,04/15/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,Lithuania,04/16/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,Lithuania,04/17/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,Lithuania,04/18/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,Lithuania,04/19/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,Lithuania,04/20/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,Lithuania,04/21/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,Lithuania,04/22/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,Lithuania,04/23/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,Lithuania,04/24/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,Lithuania,04/25/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,Lithuania,04/26/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,Lithuania,04/27/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Lithuania,04/28/2020,3.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,Lithuania,04/29/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,Lithuania,04/30/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,Lithuania,05/01/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Lithuania,05/02/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Lithuania,05/03/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Lithuania,05/04/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Lithuania,05/05/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Lithuania,05/06/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Lithuania,05/07/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Lithuania,05/08/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Lithuania,05/09/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,Lithuania,05/10/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Lithuania,05/11/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Lithuania,05/12/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,Lithuania,05/13/2020,4.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Lithuania,05/14/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,Lithuania,05/15/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,Lithuania,05/16/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Lithuania,05/17/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Lithuania,05/18/2020,3.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,Lithuania,05/19/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,Lithuania,05/20/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,Lithuania,05/21/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,Lithuania,05/22/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,Lithuania,05/23/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Lithuania,05/24/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,Lithuania,05/25/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Lithuania,05/26/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Lithuania,05/27/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Lithuania,05/28/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Lithuania,05/29/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Lithuania,05/30/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Lithuania,05/31/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Lithuania,06/01/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Lithuania,06/02/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Lithuania,06/03/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Lithuania,06/04/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Lithuania,06/05/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,Lithuania,06/06/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Lithuania,06/07/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Lithuania,06/08/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Lithuania,06/09/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Lithuania,06/10/2020,2.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,Lithuania,06/11/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Lithuania,06/12/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Lithuania,06/13/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Lithuania,06/14/2020,0.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Lithuania,06/15/2020,1.0,5.0,74.0,94.0,55.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Lithuania,06/16/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,Lithuania,06/17/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,Lithuania,06/18/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,Lithuania,06/19/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,Lithuania,06/20/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,Lithuania,06/21/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,Lithuania,06/22/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,Lithuania,06/23/2020,1.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,Lithuania,06/24/2020,1.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,Lithuania,06/25/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,Lithuania,06/26/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,Lithuania,06/27/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,Lithuania,06/28/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,Lithuania,06/29/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,Lithuania,06/30/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,Lithuania,07/01/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,Lithuania,07/02/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,Lithuania,07/03/2020,1.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,Lithuania,07/04/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,Lithuania,07/05/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,Lithuania,07/06/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,Lithuania,07/07/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,Lithuania,07/08/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,Lithuania,07/09/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,Lithuania,07/10/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,Lithuania,07/11/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,Lithuania,07/12/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,Lithuania,07/13/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,Lithuania,07/14/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,Lithuania,07/15/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,Lithuania,07/16/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,Lithuania,07/17/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,Lithuania,07/18/2020,1.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Lithuania,07/19/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,Lithuania,07/20/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,Lithuania,07/21/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,Lithuania,07/22/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,Lithuania,07/23/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,26.0,Lithuania,07/24/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,Lithuania,07/25/2020,0.0,5.0,74.0,94.0,55.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,Lithuania,07/26/2020,0.0,5.0,74.0,94.0,55.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Luxembourg,02/29/2020,0.0,5.0,67.0,86.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,03/01/2020,0.0,5.0,67.0,86.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,03/02/2020,0.0,5.0,67.0,86.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,03/03/2020,0.0,5.0,67.0,86.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,03/04/2020,0.0,5.0,67.0,86.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,03/05/2020,0.0,5.0,67.0,86.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Luxembourg,03/06/2020,0.0,5.0,67.0,86.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,03/07/2020,0.0,5.0,67.0,86.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Luxembourg,03/08/2020,0.0,5.0,67.0,86.0,49.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,03/09/2020,0.0,5.0,67.0,86.0,49.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,Luxembourg,03/10/2020,0.0,5.0,67.0,86.0,49.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,Luxembourg,03/11/2020,0.0,5.0,67.0,86.0,49.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,Luxembourg,03/12/2020,0.0,5.0,67.0,86.0,49.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,Luxembourg,03/13/2020,0.0,5.0,67.0,86.0,49.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0,Luxembourg,03/14/2020,1.0,5.0,67.0,86.0,49.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,Luxembourg,03/15/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,18.0,Luxembourg,03/16/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,63.0,Luxembourg,03/17/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,63.0,Luxembourg,03/18/2020,1.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,132.0,Luxembourg,03/19/2020,2.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,149.0,Luxembourg,03/20/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,186.0,Luxembourg,03/21/2020,4.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,128.0,Luxembourg,03/22/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,77.0,Luxembourg,03/23/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,224.0,Luxembourg,03/24/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,234.0,Luxembourg,03/25/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,120.0,Luxembourg,03/26/2020,1.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,152.0,Luxembourg,03/27/2020,6.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,226.0,Luxembourg,03/28/2020,3.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,119.0,Luxembourg,03/29/2020,3.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,38.0,Luxembourg,03/30/2020,1.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,190.0,Luxembourg,03/31/2020,1.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,141.0,Luxembourg,04/01/2020,6.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,168.0,Luxembourg,04/02/2020,1.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125.0,Luxembourg,04/03/2020,1.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,117.0,Luxembourg,04/04/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.0,Luxembourg,04/05/2020,5.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,39.0,Luxembourg,04/06/2020,5.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,127.0,Luxembourg,04/07/2020,3.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,64.0,Luxembourg,04/08/2020,2.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,81.0,Luxembourg,04/09/2020,6.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,108.0,Luxembourg,04/10/2020,2.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,47.0,Luxembourg,04/11/2020,8.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,Luxembourg,04/12/2020,4.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,Luxembourg,04/13/2020,3.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,Luxembourg,04/14/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,66.0,Luxembourg,04/15/2020,2.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,71.0,Luxembourg,04/16/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,Luxembourg,04/17/2020,3.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,57.0,Luxembourg,04/18/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,Luxembourg,04/19/2020,1.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,Luxembourg,04/20/2020,2.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,60.0,Luxembourg,04/21/2020,3.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,Luxembourg,04/22/2020,2.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,Luxembourg,04/23/2020,3.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30.0,Luxembourg,04/24/2020,2.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,Luxembourg,04/25/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,Luxembourg,04/26/2020,3.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,Luxembourg,04/27/2020,0.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,Luxembourg,04/28/2020,1.0,5.0,67.0,86.0,49.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,28.0,Luxembourg,04/29/2020,0.0,5.0,67.0,86.0,49.0
